ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0071478	cellular response to radiation	1/79	187/18800	0.546782521570011	0.611892348082189	0.515130376140492	RGS9	1
GO:0007033	vacuole organization	1/79	188/18800	0.548706133067135	0.612085718316115	0.515293167653817	TMEM106B	1
GO:0031099	regeneration	1/79	188/18800	0.548706133067135	0.612085718316115	0.515293167653817	HOPX	1
GO:0098739	import across plasma membrane	1/79	188/18800	0.548706133067135	0.612085718316115	0.515293167653817	THBS1	1
GO:0140013	meiotic nuclear division	1/79	188/18800	0.548706133067135	0.612085718316115	0.515293167653817	CDC25B	1
GO:1902806	regulation of cell cycle G1/S phase transition	1/79	188/18800	0.548706133067135	0.612085718316115	0.515293167653817	ADAMTS1	1
GO:0009749	response to glucose	1/79	189/18800	0.550621683007372	0.613439580558882	0.516432936060049	THBS1	1
GO:0051648	vesicle localization	1/79	189/18800	0.550621683007372	0.613439580558882	0.516432936060049	BICDL1	1
GO:0009314	response to radiation	2/79	438/18800	0.5525180357929	0.614781062948888	0.517562282309133	SLC4A10/RGS9	2
GO:0050731	positive regulation of peptidyl-tyrosine phosphorylation	1/79	190/18800	0.55252920474411	0.614781062948888	0.517562282309133	IL23R	1
GO:0046390	ribose phosphate biosynthetic process	1/79	191/18800	0.554428731494524	0.615473340507944	0.518145086131583	ACSL6	1
GO:0051701	biological process involved in interaction with host	1/79	191/18800	0.554428731494524	0.615473340507944	0.518145086131583	CD86	1
GO:0071248	cellular response to metal ion	1/79	191/18800	0.554428731494524	0.615473340507944	0.518145086131583	AKR1C3	1
GO:0044772	mitotic cell cycle phase transition	2/79	440/18800	0.555003019116437	0.615473340507944	0.518145086131583	CDC25B/ADAMTS1	2
GO:0045936	negative regulation of phosphate metabolic process	2/79	440/18800	0.555003019116437	0.615473340507944	0.518145086131583	INCA1/CD300A	2
GO:0010563	negative regulation of phosphorus metabolic process	2/79	441/18800	0.556241926573184	0.615473340507944	0.518145086131583	INCA1/CD300A	2
GO:0006164	purine nucleotide biosynthetic process	1/79	192/18800	0.556320296340133	0.615473340507944	0.518145086131583	ACSL6	1
GO:0007626	locomotory behavior	1/79	192/18800	0.556320296340133	0.615473340507944	0.518145086131583	SLC4A10	1
GO:0048839	inner ear development	1/79	192/18800	0.556320296340133	0.615473340507944	0.518145086131583	PDGFRB	1
GO:0009746	response to hexose	1/79	193/18800	0.558203932227339	0.617166649926242	0.519570623025946	THBS1	1
GO:0046700	heterocycle catabolic process	2/79	443/18800	0.558712562734971	0.61733853328744	0.519715325506348	PATL2/IL4I1	2
GO:0001935	endothelial cell proliferation	1/79	194/18800	0.560079671967976	0.617677770725566	0.520000917424029	THBS1	1
GO:0031334	positive regulation of protein-containing complex assembly	1/79	194/18800	0.560079671967976	0.617677770725566	0.520000917424029	SLAIN1	1
GO:0071897	DNA biosynthetic process	1/79	194/18800	0.560079671967976	0.617677770725566	0.520000917424029	PDGFRB	1
GO:0051216	cartilage development	1/79	195/18800	0.561947548239852	0.618675988269781	0.520841281224349	HOXC4	1
GO:0000280	nuclear division	2/79	446/18800	0.562400540824189	0.618675988269781	0.520841281224349	PDGFRB/CDC25B	2
GO:0010876	lipid localization	2/79	446/18800	0.562400540824189	0.618675988269781	0.520841281224349	ESYT2/THBS1	2
GO:1903829	positive regulation of protein localization	2/79	446/18800	0.562400540824189	0.618675988269781	0.520841281224349	CLSTN3/ITGAM	2
GO:0043393	regulation of protein binding	1/79	196/18800	0.563807593587289	0.619833756975208	0.521815965465097	HOPX	1
GO:0099003	vesicle-mediated transport in synapse	1/79	197/18800	0.565659840421658	0.621479196138943	0.523201202096978	PPP3CC	1
GO:0044270	cellular nitrogen compound catabolic process	2/79	449/18800	0.566066903789649	0.621535771246424	0.523248830665121	PATL2/IL4I1	2
GO:0032388	positive regulation of intracellular transport	1/79	198/18800	0.567504321021921	0.622722883331021	0.524248218051769	ITGAM	1
GO:0006479	protein methylation	1/79	199/18800	0.56934106753516	0.623173566719762	0.524627632346276	SETD7	1
GO:0008154	actin polymerization or depolymerization	1/79	199/18800	0.56934106753516	0.623173566719762	0.524627632346276	DSTN	1
GO:0008213	protein alkylation	1/79	199/18800	0.56934106753516	0.623173566719762	0.524627632346276	SETD7	1
GO:1903828	negative regulation of protein localization	1/79	199/18800	0.56934106753516	0.623173566719762	0.524627632346276	TMEM59	1
GO:0007179	transforming growth factor beta receptor signaling pathway	1/79	200/18800	0.57117011197711	0.624393593330825	0.52565472930055	THBS1	1
GO:0034284	response to monosaccharide	1/79	200/18800	0.57117011197711	0.624393593330825	0.52565472930055	THBS1	1
GO:0032271	regulation of protein polymerization	1/79	201/18800	0.572991486232691	0.625993198709215	0.527001380100857	SLAIN1	1
GO:0006874	cellular calcium ion homeostasis	2/79	456/18800	0.574537447337723	0.627190716700885	0.528009527850077	CX3CR1/PTGER4	2
GO:0072522	purine-containing compound biosynthetic process	1/79	202/18800	0.574805222056532	0.627190716700885	0.528009527850077	ACSL6	1
GO:0002064	epithelial cell development	1/79	203/18800	0.576611351073498	0.627985446527399	0.528678582587802	BFSP1	1
GO:0071383	cellular response to steroid hormone stimulus	1/79	203/18800	0.576611351073498	0.627985446527399	0.528678582587802	AKR1C3	1
GO:1901605	alpha-amino acid metabolic process	1/79	203/18800	0.576611351073498	0.627985446527399	0.528678582587802	IL4I1	1
GO:0043281	regulation of cysteine-type endopeptidase activity involved in apoptotic process	1/79	204/18800	0.578409904779214	0.629552000967662	0.529997408980364	THBS1	1
GO:0006417	regulation of translation	2/79	463/18800	0.582889593608718	0.634032986700709	0.533769791284831	THBS1/PATL2	2
GO:1903046	meiotic cell cycle process	1/79	207/18800	0.583760427057424	0.634585339860932	0.53423479773912	CDC25B	1
GO:0019439	aromatic compound catabolic process	2/79	466/18800	0.586432748959246	0.637094123791648	0.536346853583478	PATL2/IL4I1	2
GO:0055074	calcium ion homeostasis	2/79	468/18800	0.588782723741346	0.639249814347747	0.538161652690684	CX3CR1/PTGER4	2
GO:0008016	regulation of heart contraction	1/79	211/18800	0.59079029073598	0.640633640326608	0.539326646499216	HOPX	1
GO:0042180	cellular ketone metabolic process	1/79	211/18800	0.59079029073598	0.640633640326608	0.539326646499216	AKR1C3	1
GO:0051052	regulation of DNA metabolic process	2/79	472/18800	0.593453540962172	0.643122622195832	0.541422031693227	PDGFRB/TOX	2
GO:0009952	anterior/posterior pattern specification	1/79	214/18800	0.595985637385206	0.645466477168117	0.543395239721202	HOXC4	1
GO:0016064	immunoglobulin mediated immune response	1/79	216/18800	0.599412965224287	0.648374915353993	0.545843750249839	FCGR3A	1
GO:0030258	lipid modification	1/79	216/18800	0.599412965224287	0.648374915353993	0.545843750249839	DGKD	1
GO:0010810	regulation of cell-substrate adhesion	1/79	217/18800	0.601115848120718	0.649814782012996	0.54705592271117	THBS1	1
GO:0061564	axon development	2/79	479/18800	0.601533928348356	0.649864837300944	0.547098062475442	TSPAN2/TRIO	2
GO:0002377	immunoglobulin production	1/79	218/18800	0.602811583362523	0.650441140566475	0.54758323167044	CD86	1
GO:0015931	nucleobase-containing compound transport	1/79	218/18800	0.602811583362523	0.650441140566475	0.54758323167044	SLC25A4	1
GO:0019724	B cell mediated immunity	1/79	219/18800	0.604500200568118	0.651057517309347	0.548102137298848	FCGR3A	1
GO:0043583	ear development	1/79	219/18800	0.604500200568118	0.651057517309347	0.548102137298848	PDGFRB	1
GO:0044242	cellular lipid catabolic process	1/79	219/18800	0.604500200568118	0.651057517309347	0.548102137298848	AKR1C3	1
GO:0070374	positive regulation of ERK1 and ERK2 cascade	1/79	220/18800	0.606181729234773	0.652466541072896	0.549288344224924	PDGFRB	1
GO:0071241	cellular response to inorganic substance	1/79	221/18800	0.607856198739103	0.653464105409565	0.550128158113074	AKR1C3	1
GO:0097191	extrinsic apoptotic signaling pathway	1/79	221/18800	0.607856198739103	0.653464105409565	0.550128158113074	THBS1	1
GO:0050769	positive regulation of neurogenesis	1/79	222/18800	0.609523638337553	0.654853915067021	0.551298189367515	CX3CR1	1
GO:0033157	regulation of intracellular protein transport	1/79	224/18800	0.61283754424466	0.658009844803234	0.553955054218307	ITGAM	1
GO:0000082	G1/S transition of mitotic cell cycle	1/79	225/18800	0.614484068469718	0.659372714355474	0.555102405557601	ADAMTS1	1
GO:0048285	organelle fission	2/79	493/18800	0.61733734804769	0.662028027231511	0.557337818902596	PDGFRB/CDC25B	2
GO:0072503	cellular divalent inorganic cation homeostasis	2/79	494/18800	0.618447937998878	0.662406247317425	0.557656228923136	CX3CR1/PTGER4	2
GO:1901361	organic cyclic compound catabolic process	2/79	494/18800	0.618447937998878	0.662406247317425	0.557656228923136	PATL2/IL4I1	2
GO:0010817	regulation of hormone levels	2/79	496/18800	0.620661833823837	0.66392066733225	0.558931165199618	AKR1C3/IL4I1	2
GO:0071356	cellular response to tumor necrosis factor	1/79	229/18800	0.621001310691206	0.66392066733225	0.558931165199618	THBS1	1
GO:2000116	regulation of cysteine-type endopeptidase activity	1/79	229/18800	0.621001310691206	0.66392066733225	0.558931165199618	THBS1	1
GO:0009913	epidermal cell differentiation	1/79	230/18800	0.622613550013558	0.664831084559376	0.55969761303987	AKR1C3	1
GO:0010594	regulation of endothelial cell migration	1/79	230/18800	0.622613550013558	0.664831084559376	0.55969761303987	THBS1	1
GO:0016358	dendrite development	1/79	231/18800	0.624219017409838	0.665732057615862	0.560456110169201	TMEM106B	1
GO:0045333	cellular respiration	1/79	231/18800	0.624219017409838	0.665732057615862	0.560456110169201	LYRM7	1
GO:0060284	regulation of cell development	2/79	500/18800	0.625060505128857	0.666223026198319	0.560869439133596	CX3CR1/LILRB1	2
GO:0006402	mRNA catabolic process	1/79	233/18800	0.627409748633725	0.668319464114413	0.562634355553384	PATL2	1
GO:0007411	axon guidance	1/79	234/18800	0.628995068279222	0.66960010922782	0.563712485065936	TRIO	1
GO:0097485	neuron projection guidance	1/79	235/18800	0.630573727635354	0.670872109498843	0.564783336793558	TRIO	1
GO:0046395	carboxylic acid catabolic process	1/79	238/18800	0.635270019644024	0.675046805068543	0.56829786431761	IL4I1	1
GO:0098657	import into cell	1/79	238/18800	0.635270019644024	0.675046805068543	0.56829786431761	THBS1	1
GO:0032984	protein-containing complex disassembly	1/79	239/18800	0.636822312955527	0.676285178035395	0.569340406415442	DSTN	1
GO:0016054	organic acid catabolic process	1/79	242/18800	0.641440161262231	0.680775593130771	0.57312072696424	IL4I1	1
GO:0051259	protein complex oligomerization	1/79	244/18800	0.644486469693287	0.683593658388268	0.575493155742984	PRF1	1
GO:0045926	negative regulation of growth	1/79	245/18800	0.64600002697364	0.684368513424196	0.576145478602328	PLAC8	1
GO:0051403	stress-activated MAPK cascade	1/79	245/18800	0.64600002697364	0.684368513424196	0.576145478602328	PTGER4	1
GO:0021537	telencephalon development	1/79	247/18800	0.649008080232304	0.686722835500041	0.578127498512018	ADGRG1	1
GO:0060047	heart contraction	1/79	247/18800	0.649008080232304	0.686722835500041	0.578127498512018	HOPX	1
GO:0017148	negative regulation of translation	1/79	248/18800	0.650502628912391	0.687887837470575	0.579108272181057	PATL2	1
GO:0006814	sodium ion transport	1/79	249/18800	0.651990893914327	0.688628448678093	0.579731766380811	SLC4A10	1
GO:0034612	response to tumor necrosis factor	1/79	249/18800	0.651990893914327	0.688628448678093	0.579731766380811	THBS1	1
GO:0010951	negative regulation of endopeptidase activity	1/79	251/18800	0.654948677104036	0.691334714720927	0.582010075382305	THBS1	1
GO:0031098	stress-activated protein kinase signaling cascade	1/79	252/18800	0.656418247135239	0.692467770665297	0.582963954829631	PTGER4	1
GO:0003007	heart morphogenesis	1/79	254/18800	0.659338872883304	0.695129282147175	0.585204586560129	ADAMTS1	1
GO:0044843	cell cycle G1/S phase transition	1/79	255/18800	0.660789979808906	0.696239231287503	0.58613901321205	ADAMTS1	1
GO:0045927	positive regulation of growth	1/79	256/18800	0.662234983399906	0.697341416254841	0.58706690348324	HOPX	1
GO:0003015	heart process	1/79	257/18800	0.663673908999098	0.698015639548991	0.587634508063043	HOPX	1
GO:0034976	response to endoplasmic reticulum stress	1/79	257/18800	0.663673908999098	0.698015639548991	0.587634508063043	THBS1	1
GO:0090150	establishment of protein localization to membrane	1/79	259/18800	0.666533627074302	0.700601792017967	0.589811697724388	ITGAM	1
GO:1903522	regulation of blood circulation	1/79	260/18800	0.667954469718233	0.70167332516074	0.5907137833161	HOPX	1
GO:0060828	regulation of canonical Wnt signaling pathway	1/79	261/18800	0.669369334707029	0.702737295536268	0.591609502083405	SOX13	1
GO:0010466	negative regulation of peptidase activity	1/79	262/18800	0.670778246868318	0.703793742812617	0.592498887421437	THBS1	1
GO:0003018	vascular process in circulatory system	1/79	263/18800	0.672181230927947	0.704842706455939	0.593381972555344	SLC16A7	1
GO:0007611	learning or memory	1/79	264/18800	0.673578311510387	0.70546128730986	0.593902733746347	CX3CR1	1
GO:0030522	intracellular receptor signaling pathway	1/79	264/18800	0.673578311510387	0.70546128730986	0.593902733746347	AKR1C3	1
GO:0051091	positive regulation of DNA-binding transcription factor activity	1/79	265/18800	0.674969513139146	0.706495035309717	0.594773009371905	CX3CR1	1
GO:0051321	meiotic cell cycle	1/79	266/18800	0.676354860237177	0.707521421720279	0.595637087537607	CDC25B	1
GO:0090092	regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	1/79	267/18800	0.677734377127285	0.708540485178526	0.596495000770552	THBS1	1
GO:0043270	positive regulation of ion transport	1/79	273/18800	0.685890393661758	0.716638618123582	0.603312530493056	PDGFRB	1
GO:0034249	negative regulation of cellular amide metabolic process	1/79	276/18800	0.689891633990064	0.72038863573156	0.606469536765459	PATL2	1
GO:0051258	protein polymerization	1/79	277/18800	0.691214164810339	0.721338722440879	0.607269380929995	SLAIN1	1
GO:0043542	endothelial cell migration	1/79	279/18800	0.693842542146831	0.723218105946727	0.608851566971892	THBS1	1
GO:0046942	carboxylic acid transport	1/79	279/18800	0.693842542146831	0.723218105946727	0.608851566971892	SLC16A7	1
GO:0006401	RNA catabolic process	1/79	280/18800	0.695148434872408	0.724147475659696	0.609633970235008	PATL2	1
GO:0072659	protein localization to plasma membrane	1/79	283/18800	0.699033204547604	0.727760596515314	0.612675728006991	TMEM59	1
GO:0034599	cellular response to oxidative stress	1/79	284/18800	0.700317234187435	0.728663407952164	0.613435772803279	AKR1C3	1
GO:0006520	cellular amino acid metabolic process	1/79	285/18800	0.701595854758789	0.72955952059391	0.614190178122538	IL4I1	1
GO:0001666	response to hypoxia	1/79	286/18800	0.702869088756847	0.730448969766331	0.614938973704282	THBS1	1
GO:0044262	cellular carbohydrate metabolic process	1/79	287/18800	0.704136958584449	0.731331790615339	0.615682189136604	CD244	1
GO:0007249	I-kappaB kinase/NF-kappaB signaling	1/79	288/18800	0.705399486552462	0.7322080181079	0.616419853856946	CX3CR1	1
GO:0010632	regulation of epithelial cell migration	1/79	290/18800	0.707908605695593	0.734376405196378	0.618245341722592	THBS1	1
GO:0051222	positive regulation of protein transport	1/79	293/18800	0.711632772988154	0.737364604139475	0.620760999992163	ITGAM	1
GO:0140014	mitotic nuclear division	1/79	293/18800	0.711632772988154	0.737364604139475	0.620760999992163	PDGFRB	1
GO:0048562	embryonic organ morphogenesis	1/79	294/18800	0.712863713223413	0.73776540598847	0.621098420794822	HOXC4	1
GO:1903311	regulation of mRNA metabolic process	1/79	294/18800	0.712863713223413	0.73776540598847	0.621098420794822	PATL2	1
GO:0043588	skin development	1/79	296/18800	0.715310050599802	0.739859152928079	0.622861071777343	AKR1C3	1
GO:0010720	positive regulation of cell development	1/79	297/18800	0.716525490829083	0.740240282487729	0.623181931180203	CX3CR1	1
GO:0048511	rhythmic process	1/79	297/18800	0.716525490829083	0.740240282487729	0.623181931180203	ADAMTS1	1
GO:0007281	germ cell development	1/79	299/18800	0.718941021427337	0.741858858001763	0.624544552262113	CDC25B	1
GO:0036293	response to decreased oxygen levels	1/79	299/18800	0.718941021427337	0.741858858001763	0.624544552262113	THBS1	1
GO:0060485	mesenchyme development	1/79	301/18800	0.721336227264106	0.74389128333785	0.626255578770514	PDGFRB	1
GO:0022604	regulation of cell morphogenesis	1/79	305/18800	0.726066338638015	0.748210283715425	0.629891591373097	FGR	1
GO:0016050	vesicle organization	1/79	306/18800	0.727236425647887	0.748210283715425	0.629891591373097	SEC31B	1
